customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted
pl734553,椎名静子,C02,F,2018-05-13 00:00:00,2018-11-30 00:00:00,CA2,1
ts357747,児玉義光,C01,M,2018-05-13 00:00:00,,CA2,0
ts917520,宇佐美杏理,C01,F,2018-05-13 00:00:00,,CA2,0
hd443173,小西敬,C03,M,2018-05-14 00:00:00,2018-12-31 00:00:00,CA2,1
hd743673,黒沢結愛,C01,F,2018-05-14 00:00:00,2018-12-31 00:00:00,CA2,1
ik090562,西田金造,C01,M,2018-05-14 00:00:00,2018-10-31 00:00:00,CA2,1
ik266585,水野俊哉,C03,M,2018-05-14 00:00:00,,CA2,0
ik602905,富樫佑奈,C02,F,2018-05-14 00:00:00,2018-08-31 00:00:00,CA2,1
oa126055,飯野利明,C03,M,2018-05-14 00:00:00,2019-03-31 00:00:00,CA2,1
ts551344,萩原美明,C01,M,2018-05-14 00:00:00,2019-02-28 00:00:00,CA2,1
gd523289,吉永紗希,C02,F,2018-05-15 00:00:00,2018-12-31 00:00:00,CA2,1
gd547144,大宮智恵,C02,F,2018-05-15 00:00:00,2018-09-30 00:00:00,CA2,1
gd594854,岸本鉄太郎,C03,M,2018-05-15 00:00:00,,CA2,0
hd187665,喜多一平,C03,M,2018-05-15 00:00:00,,CA2,0
hd703891,久野行雄,C03,M,2018-05-15 00:00:00,2018-06-30 00:00:00,CA2,1
hd804041,柳原金太郎,C01,M,2018-05-15 00:00:00,2018-08-31 00:00:00,CA2,1
hd926451,石坂絵理,C01,F,2018-05-15 00:00:00,2018-06-30 00:00:00,CA2,1
hi103175,紺野香音,C01,F,2018-05-15 00:00:00,,CA2,0
hi841207,中島敦盛,C01,M,2018-05-15 00:00:00,2018-11-30 00:00:00,CA2,1
pl013000,金山寅吉,C01,M,2018-05-15 00:00:00,,CA2,0
ts993439,安西忠司,C03,M,2018-05-15 00:00:00,2018-06-30 00:00:00,CA2,1
as116472,安達真桜,C01,F,2018-06-01 00:00:00,2018-11-30 00:00:00,CA2,1
as280969,林守,C01,M,2018-06-01 00:00:00,2018-11-30 00:00:00,CA2,1
gd856484,湯浅尊士,C03,M,2018-06-01 00:00:00,2018-08-31 00:00:00,CA2,1
hd192887,川名佳人,C01,M,2018-06-01 00:00:00,2019-03-31 00:00:00,CA2,1
hd565805,日下喜央,C03,M,2018-06-01 00:00:00,2019-02-28 00:00:00,CA2,1
hd625291,細井徳次郎,C01,M,2018-06-01 00:00:00,2019-01-31 00:00:00,CA2,1
hi586644,戸田美奈代,C01,F,2018-06-01 00:00:00,2018-10-31 00:00:00,CA2,1
hi910114,水上徳治,C03,M,2018-06-01 00:00:00,2018-11-30 00:00:00,CA2,1
oa103150,若林俊彦,C02,M,2018-06-01 00:00:00,2018-08-31 00:00:00,CA2,1
ts219429,黒岩晃一,C01,M,2018-06-01 00:00:00,,CA2,0
ts964483,滋賀末男,C01,M,2018-06-01 00:00:00,,CA2,0
as822877,笠井美幸,C02,F,2018-06-02 00:00:00,,CA2,0
gd730210,中嶋清吉,C03,M,2018-06-02 00:00:00,2019-02-28 00:00:00,CA2,1
hd678019,西徳蔵,C01,M,2018-06-02 00:00:00,2019-01-31 00:00:00,CA2,1
hi191890,梅津豊子,C03,F,2018-06-02 00:00:00,2018-07-31 00:00:00,CA2,1
ik126851,野田正元,C01,M,2018-06-02 00:00:00,2018-07-31 00:00:00,CA2,1
ik453226,村岡裕治,C03,M,2018-06-02 00:00:00,,CA2,0
ik548249,出口俊哉,C03,M,2018-06-02 00:00:00,2019-03-31 00:00:00,CA2,1
ik854778,岸章治郎,C02,M,2018-06-02 00:00:00,2019-02-28 00:00:00,CA2,1
oa419926,川瀬和,C01,F,2018-06-02 00:00:00,2019-02-28 00:00:00,CA2,1
oa599080,柳沢真央,C01,F,2018-06-02 00:00:00,2018-11-30 00:00:00,CA2,1
pl311399,青木勇太,C01,M,2018-06-02 00:00:00,2019-03-31 00:00:00,CA2,1
ts342811,金丸信幸,C03,M,2018-06-02 00:00:00,,CA2,0
as745792,森岡香凛,C02,F,2018-06-03 00:00:00,2018-10-31 00:00:00,CA2,1
as748245,小島秋雄,C02,M,2018-06-03 00:00:00,2019-02-28 00:00:00,CA2,1
gd069335,堀川賢,C01,M,2018-06-03 00:00:00,2018-07-31 00:00:00,CA2,1
gd807513,中森節子,C02,F,2018-06-03 00:00:00,,CA2,0
hd555581,中田芽依,C02,F,2018-06-03 00:00:00,,CA2,0
hd781345,戸塚胡桃,C01,F,2018-06-03 00:00:00,2018-11-30 00:00:00,CA2,1
hi271061,中根祐昭,C01,M,2018-06-03 00:00:00,2019-03-31 00:00:00,CA2,1
hi433894,江崎理,C03,M,2018-06-03 00:00:00,2018-10-31 00:00:00,CA2,1
hi511961,小田丈夫,C03,M,2018-06-03 00:00:00,2018-07-31 00:00:00,CA2,1
hi687125,北岡英男,C01,M,2018-06-03 00:00:00,2018-08-31 00:00:00,CA2,1
hi714742,沖田真歩,C03,F,2018-06-03 00:00:00,2018-12-31 00:00:00,CA2,1
ik758927,藤田栄次,C01,M,2018-06-03 00:00:00,,CA2,0
oa131146,田村千尋,C01,F,2018-06-03 00:00:00,,CA2,0
oa669176,福井正浩,C01,M,2018-06-03 00:00:00,2019-03-31 00:00:00,CA2,1
pl103598,坂口憲治,C01,M,2018-06-03 00:00:00,2019-02-28 00:00:00,CA2,1
pl323691,阿部喜一郎,C03,M,2018-06-03 00:00:00,2018-10-31 00:00:00,CA2,1
pl526101,永井正好,C03,M,2018-06-03 00:00:00,2018-10-31 00:00:00,CA2,1
pl823122,土井佳典,C01,M,2018-06-03 00:00:00,,CA2,0
ts279306,岩間知代,C02,F,2018-06-03 00:00:00,2018-10-31 00:00:00,CA2,1
as472959,江口好,C02,F,2018-06-04 00:00:00,2018-12-31 00:00:00,CA2,1
gd137323,村田邦久,C03,M,2018-06-04 00:00:00,2018-12-31 00:00:00,CA2,1
hd724425,本橋平一,C01,M,2018-06-04 00:00:00,,CA2,0
hi099779,坂定雄,C01,M,2018-06-04 00:00:00,,CA2,0
ik168411,三好敏伸,C01,M,2018-06-04 00:00:00,2018-08-31 00:00:00,CA2,1
ik186228,大島国彦,C01,M,2018-06-04 00:00:00,2018-11-30 00:00:00,CA2,1
ik597919,北山環,C01,F,2018-06-04 00:00:00,2018-08-31 00:00:00,CA2,1
oa614379,岩下栄一,C01,M,2018-06-04 00:00:00,2019-02-28 00:00:00,CA2,1
ts124176,野中由衣,C02,F,2018-06-04 00:00:00,,CA2,0
ts921837,大森幸二,C01,M,2018-06-04 00:00:00,2019-03-31 00:00:00,CA2,1
as163543,飯塚五郎,C02,M,2018-06-05 00:00:00,2018-10-31 00:00:00,CA2,1
gd372798,藤野花音,C01,F,2018-06-05 00:00:00,2019-03-31 00:00:00,CA2,1
hi154843,井上明弘,C03,M,2018-06-05 00:00:00,,CA2,0
hi844972,前原俊光,C01,M,2018-06-05 00:00:00,2019-01-31 00:00:00,CA2,1
ik322778,玉城幸彦,C01,M,2018-06-05 00:00:00,,CA2,0
ik662753,高崎由姫,C02,F,2018-06-05 00:00:00,,CA2,0
oa140594,半田精一,C03,M,2018-06-05 00:00:00,2018-12-31 00:00:00,CA2,1
ts094366,海老原恒雄,C02,M,2018-06-05 00:00:00,2019-02-28 00:00:00,CA2,1
ts598570,中山栄吉,C03,M,2018-06-05 00:00:00,2018-10-31 00:00:00,CA2,1
gd192754,北田十三,C01,M,2018-06-06 00:00:00,2019-02-28 00:00:00,CA2,1
hd841739,前原良彦,C03,M,2018-06-06 00:00:00,2019-02-28 00:00:00,CA2,1
hi513968,中沢賢司,C03,M,2018-06-06 00:00:00,,CA2,0
hi620428,中根伸浩,C01,M,2018-06-06 00:00:00,2019-03-31 00:00:00,CA2,1
ik060981,柳田竜也,C02,M,2018-06-06 00:00:00,2018-09-30 00:00:00,CA2,1
ik364005,芳賀華凛,C03,F,2018-06-06 00:00:00,,CA2,0
oa327340,川名心音,C02,F,2018-06-06 00:00:00,,CA2,0
oa353264,瀬尾俊夫,C03,M,2018-06-06 00:00:00,2018-09-30 00:00:00,CA2,1
oa389068,星野直吉,C01,M,2018-06-06 00:00:00,,CA2,0
pl183628,長谷紗矢,C03,F,2018-06-06 00:00:00,2018-08-31 00:00:00,CA2,1
ts427553,和田亜子,C01,F,2018-06-06 00:00:00,2018-08-31 00:00:00,CA2,1
ts726881,越智佳祐,C01,M,2018-06-06 00:00:00,2018-12-31 00:00:00,CA2,1
ts752925,中里千代子,C02,F,2018-06-06 00:00:00,,CA2,0
as008805,池内豊和,C01,M,2018-06-07 00:00:00,2019-03-31 00:00:00,CA2,1
as212132,小関年子,C01,F,2018-06-07 00:00:00,2019-02-28 00:00:00,CA2,1
gd903750,宇野早苗,C01,F,2018-06-07 00:00:00,2019-03-31 00:00:00,CA2,1
gd942165,村井郁代,C01,F,2018-06-07 00:00:00,2018-09-30 00:00:00,CA2,1
oa332826,梅津亨治,C01,M,2018-06-07 00:00:00,,CA2,0
oa357510,猪俣春香,C01,F,2018-06-07 00:00:00,2018-10-31 00:00:00,CA2,1
oa441851,本山楓哉,C02,M,2018-06-07 00:00:00,2018-07-31 00:00:00,CA2,1
ts447283,西田利幸,C01,M,2018-06-07 00:00:00,,CA2,0
ts910887,前川莉歩,C02,F,2018-06-07 00:00:00,,CA2,0
as665097,北野和之,C01,M,2018-06-08 00:00:00,2018-12-31 00:00:00,CA2,1
as680056,菅沼将惺,C01,M,2018-06-08 00:00:00,2019-01-31 00:00:00,CA2,1
as708113,垣内政吉,C01,M,2018-06-08 00:00:00,2018-12-31 00:00:00,CA2,1
gd459084,冨田斎,C02,M,2018-06-08 00:00:00,,CA2,0
gd879310,正木也,C01,M,2018-06-08 00:00:00,2018-11-30 00:00:00,CA2,1
gd893916,内野愛美,C01,F,2018-06-08 00:00:00,,CA2,0
gd991319,内村範久,C02,M,2018-06-08 00:00:00,2019-03-31 00:00:00,CA2,1
hd762655,島袋明彦,C01,M,2018-06-08 00:00:00,2019-01-31 00:00:00,CA2,1
hd883595,木原三雄,C03,M,2018-06-08 00:00:00,2018-08-31 00:00:00,CA2,1
hi560276,福元日茉莉,C02,F,2018-06-08 00:00:00,2019-02-28 00:00:00,CA2,1
hi805260,並木寧々,C01,F,2018-06-08 00:00:00,2018-08-31 00:00:00,CA2,1
oa399367,鳴海太郎,C03,M,2018-06-08 00:00:00,2018-12-31 00:00:00,CA2,1
oa869840,川田晴雄,C01,M,2018-06-08 00:00:00,,CA2,0
pl170709,森田昭一,C01,M,2018-06-08 00:00:00,2018-07-31 00:00:00,CA2,1
pl826676,西原忠義,C01,M,2018-06-08 00:00:00,2018-09-30 00:00:00,CA2,1
ts094459,大林英之,C01,M,2018-06-08 00:00:00,2019-01-31 00:00:00,CA2,1
ts166191,平原栄太郎,C01,M,2018-06-08 00:00:00,2019-02-28 00:00:00,CA2,1
as820169,宍戸靖夫,C01,M,2018-06-09 00:00:00,2018-09-30 00:00:00,CA2,1
as854424,佐々木帆波,C01,F,2018-06-09 00:00:00,2019-03-31 00:00:00,CA2,1
gd092126,深田美桜,C01,F,2018-06-09 00:00:00,2018-08-31 00:00:00,CA2,1
hd738121,関口真穂,C01,F,2018-06-09 00:00:00,,CA2,0
hi415680,風間智美,C02,F,2018-06-09 00:00:00,2019-03-31 00:00:00,CA2,1
hi958817,大熊泰憲,C03,M,2018-06-09 00:00:00,2019-01-31 00:00:00,CA2,1
pl031436,丸田清一,C01,M,2018-06-09 00:00:00,2019-03-31 00:00:00,CA2,1
pl113946,村井伸也,C03,M,2018-06-09 00:00:00,2018-11-30 00:00:00,CA2,1
pl409655,杉本清美,C01,F,2018-06-09 00:00:00,2018-09-30 00:00:00,CA2,1
as217722,森永四郎,C01,M,2018-06-10 00:00:00,,CA2,0
as859775,土肥与三郎,C01,M,2018-06-10 00:00:00,,CA2,0
gd318523,小嶋佳音,C02,F,2018-06-10 00:00:00,2018-11-30 00:00:00,CA2,1
gd659982,石沢令子,C02,F,2018-06-10 00:00:00,,CA2,0
hd375116,河田和佳子,C02,F,2018-06-10 00:00:00,2018-07-31 00:00:00,CA2,1
hi218595,小寺日和,C03,F,2018-06-10 00:00:00,,CA2,0
ik626501,玉井宙真,C01,M,2018-06-10 00:00:00,,CA2,0
ik638789,新川吉男,C03,M,2018-06-10 00:00:00,,CA2,0
ik651569,曽根弥太郎,C01,M,2018-06-10 00:00:00,2018-12-31 00:00:00,CA2,1
oa311004,浜崎夏夜音,C02,F,2018-06-10 00:00:00,2018-10-31 00:00:00,CA2,1
oa467724,長浜千秋,C01,F,2018-06-10 00:00:00,2018-08-31 00:00:00,CA2,1
pl541970,滝沢豊和,C03,M,2018-06-10 00:00:00,2018-11-30 00:00:00,CA2,1
pl834061,川口静枝,C01,F,2018-06-10 00:00:00,,CA2,0
ts173314,長崎江民,C02,F,2018-06-10 00:00:00,,CA2,0
gd869667,小西隆三,C01,M,2018-06-11 00:00:00,,CA2,0
ik331285,大場猛,C01,M,2018-06-11 00:00:00,2018-09-30 00:00:00,CA2,1
oa215175,堀川令子,C01,F,2018-06-11 00:00:00,2018-12-31 00:00:00,CA2,1
pl145577,田川正道,C01,M,2018-06-11 00:00:00,2019-02-28 00:00:00,CA2,1
pl613759,浜崎恵理子,C01,F,2018-06-11 00:00:00,2018-10-31 00:00:00,CA2,1
pl649138,寺沢幸三郎,C01,M,2018-06-11 00:00:00,2018-12-31 00:00:00,CA2,1
pl886444,沢井恒男,C02,M,2018-06-11 00:00:00,2018-10-31 00:00:00,CA2,1
as609865,野田勝美,C02,F,2018-06-12 00:00:00,,CA2,0
as654830,西口恒敏,C03,M,2018-06-12 00:00:00,,CA2,0
gd121535,長田幸雄,C03,M,2018-06-12 00:00:00,2018-12-31 00:00:00,CA2,1
gd314208,鳴海浩志,C01,M,2018-06-12 00:00:00,2019-03-31 00:00:00,CA2,1
hd024506,吉田顕子,C02,F,2018-06-12 00:00:00,2018-12-31 00:00:00,CA2,1
hd774056,岩沢花凛,C03,F,2018-06-12 00:00:00,2018-09-30 00:00:00,CA2,1
hi138847,明石麗香,C02,F,2018-06-12 00:00:00,2018-09-30 00:00:00,CA2,1
hi205526,宇田川春治,C01,M,2018-06-12 00:00:00,,CA2,0
ik761183,瀬尾悠里,C02,F,2018-06-12 00:00:00,,CA2,0
oa023562,板倉和代,C03,F,2018-06-12 00:00:00,,CA2,0
oa451950,石本実咲,C03,F,2018-06-12 00:00:00,2019-01-31 00:00:00,CA2,1
pl249372,河上広重,C03,M,2018-06-12 00:00:00,2018-11-30 00:00:00,CA2,1
pl576454,大西樹,C01,F,2018-06-12 00:00:00,2018-11-30 00:00:00,CA2,1
ts056568,大森花林,C02,F,2018-06-12 00:00:00,,CA2,0
ts466629,田端礼健,C03,M,2018-06-12 00:00:00,,CA2,0
as471761,浦野武裕,C02,M,2018-06-13 00:00:00,,CA2,0
gd763297,宇佐美慶治,C01,M,2018-06-13 00:00:00,2019-01-31 00:00:00,CA2,1
hd291079,水谷保之,C01,M,2018-06-13 00:00:00,2018-12-31 00:00:00,CA2,1
hd832421,小原沙和,C01,F,2018-06-13 00:00:00,2018-12-31 00:00:00,CA2,1
ik317256,富岡志織,C01,F,2018-06-13 00:00:00,2018-12-31 00:00:00,CA2,1
oa797088,神谷文彦,C01,M,2018-06-13 00:00:00,2018-07-31 00:00:00,CA2,1
ts070436,村上清佳,C01,F,2018-06-13 00:00:00,,CA2,0
ts420082,北条心咲,C02,F,2018-06-13 00:00:00,2018-08-31 00:00:00,CA2,1
ts949361,三上正夫,C03,M,2018-06-13 00:00:00,,CA2,0
hd058348,大嶋貞雄,C01,M,2018-06-14 00:00:00,2018-11-30 00:00:00,CA2,1
hi680854,井沢怜奈,C01,F,2018-06-14 00:00:00,2019-01-31 00:00:00,CA2,1
hi864084,小村伊桜里,C02,F,2018-06-14 00:00:00,2019-01-31 00:00:00,CA2,1
ik777885,小田源治,C01,M,2018-06-14 00:00:00,2018-08-31 00:00:00,CA2,1
oa207255,比嘉直子,C03,F,2018-06-14 00:00:00,,CA2,0
oa795064,碓井百合,C02,F,2018-06-14 00:00:00,2018-10-31 00:00:00,CA2,1
pl754630,野口璃子,C02,F,2018-06-14 00:00:00,,CA2,0
pl806914,小玉一彦,C03,M,2018-06-14 00:00:00,2019-03-31 00:00:00,CA2,1
ts796460,宮野定夫,C03,M,2018-06-14 00:00:00,2018-09-30 00:00:00,CA2,1
gd324324,中尾戸敷,C02,M,2018-06-15 00:00:00,2019-02-28 00:00:00,CA2,1
hi312309,野上公平,C01,M,2018-06-15 00:00:00,,CA2,0
ts205006,手島花凛,C01,F,2018-06-15 00:00:00,2019-01-31 00:00:00,CA2,1
as210576,吉田鈴,C02,F,2018-07-01 00:00:00,2019-02-28 00:00:00,CA1,1
as577195,永野哲郎,C03,M,2018-07-01 00:00:00,2019-01-31 00:00:00,CA1,1
gd398654,戸田穂乃佳,C02,F,2018-07-01 00:00:00,2019-02-28 00:00:00,CA1,1
hi778952,松下勇治,C03,M,2018-07-01 00:00:00,,CA1,0
oa328771,鶴岡心美,C03,F,2018-07-01 00:00:00,,CA1,0
oa788987,赤羽武夫,C03,M,2018-07-01 00:00:00,2018-09-30 00:00:00,CA1,1
pl279584,志賀日菜乃,C01,F,2018-07-01 00:00:00,,CA1,0
pl563502,長谷部静男,C01,M,2018-07-01 00:00:00,,CA1,0
pl978177,中野若葉,C02,F,2018-07-01 00:00:00,2018-11-30 00:00:00,CA1,1
ts208637,日野歩,C01,F,2018-07-01 00:00:00,,CA1,0
ts893503,外山莉玖,C01,M,2018-07-01 00:00:00,2018-11-30 00:00:00,CA1,1
ik152942,金田奈緒,C01,F,2018-07-02 00:00:00,2018-11-30 00:00:00,CA1,1
oa823729,藤森咲来,C02,F,2018-07-02 00:00:00,2019-01-31 00:00:00,CA1,1
pl744883,長沼真菜,C01,F,2018-07-02 00:00:00,2018-11-30 00:00:00,CA1,1
ts609198,重田照,C01,F,2018-07-02 00:00:00,2018-11-30 00:00:00,CA1,1
as517285,重松圭一,C01,M,2018-07-03 00:00:00,,CA1,0
as854458,白井和島,C01,M,2018-07-03 00:00:00,2019-03-31 00:00:00,CA1,1
as863944,田代咲来,C02,F,2018-07-03 00:00:00,2018-12-31 00:00:00,CA1,1
hd538485,武藤岩雄,C01,M,2018-07-03 00:00:00,2018-08-31 00:00:00,CA1,1
hd872512,滋賀晴雄,C03,M,2018-07-03 00:00:00,,CA1,0
ik629720,白川佳代,C01,F,2018-07-03 00:00:00,2019-01-31 00:00:00,CA1,1
ik820199,水上宏光,C03,M,2018-07-03 00:00:00,2019-03-31 00:00:00,CA1,1
as115629,園田琉那,C01,F,2018-07-04 00:00:00,2019-03-31 00:00:00,CA1,1
as568468,長井好一,C03,M,2018-07-04 00:00:00,2018-12-31 00:00:00,CA1,1
gd375940,藤岡泰子,C02,F,2018-07-04 00:00:00,,CA1,0
gd629291,鬼頭勇二,C01,M,2018-07-04 00:00:00,,CA1,0
oa030221,江原八郎,C02,M,2018-07-04 00:00:00,2019-01-31 00:00:00,CA1,1
as549090,益田利治,C01,M,2018-07-05 00:00:00,2018-11-30 00:00:00,CA1,1
as722513,菅野亜実,C01,F,2018-07-05 00:00:00,2018-10-31 00:00:00,CA1,1
hd451225,森山晶,C03,F,2018-07-05 00:00:00,2018-10-31 00:00:00,CA1,1
hi118782,玉城孝二,C03,M,2018-07-05 00:00:00,,CA1,0
hi207778,中沢岩男,C01,M,2018-07-05 00:00:00,,CA1,0
hi615448,多田宏寿,C01,M,2018-07-05 00:00:00,,CA1,0
hi904723,石垣朋花,C02,F,2018-07-05 00:00:00,2018-10-31 00:00:00,CA1,1
oa672463,秋葉美樹子,C02,F,2018-07-05 00:00:00,,CA1,0
pl417753,柴崎君子,C03,F,2018-07-05 00:00:00,,CA1,0
pl737511,深田邦彦,C03,M,2018-07-05 00:00:00,2019-01-31 00:00:00,CA1,1
ts369884,岡崎久典,C03,M,2018-07-05 00:00:00,,CA1,0
ts795349,植田喜一郎,C03,M,2018-07-05 00:00:00,,CA1,0
as914120,白木光信,C03,M,2018-07-06 00:00:00,2019-02-28 00:00:00,CA1,1
gd292406,花田充照,C01,M,2018-07-06 00:00:00,2019-03-31 00:00:00,CA1,1
hi479910,北村一宏,C02,M,2018-07-06 00:00:00,2018-08-31 00:00:00,CA1,1
ik537890,上山道雄,C03,M,2018-07-06 00:00:00,,CA1,0
ik680230,西山沙奈,C02,F,2018-07-06 00:00:00,2018-11-30 00:00:00,CA1,1
oa239766,菅谷伊緒莉,C01,F,2018-07-06 00:00:00,2019-02-28 00:00:00,CA1,1
pl964230,秋本菊男,C03,M,2018-07-06 00:00:00,,CA1,0
ts978415,倉橋由紀子,C02,F,2018-07-06 00:00:00,,CA1,0
as062717,山元美愛,C02,F,2018-07-07 00:00:00,2018-11-30 00:00:00,CA1,1
as347139,高嶋琴,C01,F,2018-07-07 00:00:00,2018-08-31 00:00:00,CA1,1
as484367,橋本紗彩,C02,F,2018-07-07 00:00:00,2018-12-31 00:00:00,CA1,1
as972005,広川棟上,C01,F,2018-07-07 00:00:00,2019-02-28 00:00:00,CA1,1
gd822507,泉春子,C02,F,2018-07-07 00:00:00,2018-10-31 00:00:00,CA1,1
gd880007,沖田真人,C02,M,2018-07-07 00:00:00,2018-12-31 00:00:00,CA1,1
hd164041,金城悟,C03,M,2018-07-07 00:00:00,2019-03-31 00:00:00,CA1,1
hd471878,寺沢洋平,C03,M,2018-07-07 00:00:00,,CA1,0
hi532336,福原雅美,C01,F,2018-07-07 00:00:00,2018-10-31 00:00:00,CA1,1
ik566847,日下部駿里,C01,M,2018-07-07 00:00:00,2018-11-30 00:00:00,CA1,1
ts208446,外山孝一,C01,M,2018-07-07 00:00:00,2018-10-31 00:00:00,CA1,1
ts569032,富岡美羽,C03,F,2018-07-07 00:00:00,,CA1,0
ts951395,氏家聡子,C01,F,2018-07-07 00:00:00,2019-02-28 00:00:00,CA1,1
as722697,田川沙樹,C02,F,2018-07-08 00:00:00,2019-03-31 00:00:00,CA1,1
gd460554,池谷陽菜子,C02,F,2018-07-08 00:00:00,2019-01-31 00:00:00,CA1,1
gd790125,大島公一,C01,M,2018-07-08 00:00:00,2019-03-31 00:00:00,CA1,1
gd955939,金子信次,C01,M,2018-07-08 00:00:00,,CA1,0
hd219882,伏見十三,C01,M,2018-07-08 00:00:00,,CA1,0
hd417609,羽鳥瑞紀,C03,F,2018-07-08 00:00:00,2018-11-30 00:00:00,CA1,1
hd821664,田川治雄,C01,M,2018-07-08 00:00:00,2019-01-31 00:00:00,CA1,1
hd981245,鳴海美佐子,C02,F,2018-07-08 00:00:00,,CA1,0
hi067846,小久保望,C02,F,2018-07-08 00:00:00,,CA1,0
hi484575,本田杏,C02,F,2018-07-08 00:00:00,,CA1,0
hi780815,長岡敏郎,C03,M,2018-07-08 00:00:00,2018-08-31 00:00:00,CA1,1
hi948138,岩永幸次,C01,M,2018-07-08 00:00:00,2019-01-31 00:00:00,CA1,1
oa449732,野上幸恵,C03,F,2018-07-08 00:00:00,2018-10-31 00:00:00,CA1,1
oa549397,土橋愛,C02,F,2018-07-08 00:00:00,,CA1,0
oa947794,大平音羽,C02,F,2018-07-08 00:00:00,2019-01-31 00:00:00,CA1,1
hd256988,斎藤歩美,C02,F,2018-07-09 00:00:00,,CA1,0
hd734247,嶋田結依,C02,F,2018-07-09 00:00:00,,CA1,0
hi314268,磯部理桜,C02,F,2018-07-09 00:00:00,2019-01-31 00:00:00,CA1,1
hi819179,野村清司,C01,M,2018-07-09 00:00:00,,CA1,0
ik757849,田尻常男,C03,M,2018-07-09 00:00:00,2019-03-31 00:00:00,CA1,1
ik861991,宇都宮美奈,C02,F,2018-07-09 00:00:00,,CA1,0
oa245705,河井美奈代,C02,F,2018-07-09 00:00:00,,CA1,0
oa613034,玉田敏雄,C01,M,2018-07-09 00:00:00,,CA1,0
pl666694,大下龍平,C03,M,2018-07-09 00:00:00,2019-01-31 00:00:00,CA1,1
pl678909,迫田里穂,C01,F,2018-07-09 00:00:00,,CA1,0
ts819365,神谷福太郎,C03,M,2018-07-09 00:00:00,2018-10-31 00:00:00,CA1,1
ts855951,千葉鈴,C01,F,2018-07-09 00:00:00,,CA1,0
gd362869,塩谷心春,C02,F,2018-07-10 00:00:00,2019-02-28 00:00:00,CA1,1
gd462529,小島浩司,C03,M,2018-07-10 00:00:00,2018-12-31 00:00:00,CA1,1
hd693175,板橋心,C02,F,2018-07-10 00:00:00,,CA1,0
ik617484,柳瀬空,C02,F,2018-07-10 00:00:00,2019-03-31 00:00:00,CA1,1
ik891907,福原菜々,C01,F,2018-07-10 00:00:00,,CA1,0
ts282800,阿久津直子,C01,F,2018-07-10 00:00:00,2018-12-31 00:00:00,CA1,1
ts917884,滝田喜代,C01,F,2018-07-10 00:00:00,,CA1,0
gd015238,宇佐美彩葉,C02,F,2018-07-11 00:00:00,2019-01-31 00:00:00,CA1,1
gd785491,江原柚葉,C02,F,2018-07-11 00:00:00,2018-12-31 00:00:00,CA1,1
hd025535,安田和花,C02,F,2018-07-11 00:00:00,2018-09-30 00:00:00,CA1,1
hi555356,竹下湊馬,C02,M,2018-07-11 00:00:00,2019-03-31 00:00:00,CA1,1
hi723465,矢野知美,C01,F,2018-07-11 00:00:00,2018-09-30 00:00:00,CA1,1
pl999317,橋本凛香,C01,F,2018-07-11 00:00:00,2018-09-30 00:00:00,CA1,1
ts647525,谷村義一,C01,M,2018-07-11 00:00:00,2018-09-30 00:00:00,CA1,1
ts667330,阿久津美貴子,C02,F,2018-07-11 00:00:00,,CA1,0
as251921,宮野孝三,C03,M,2018-07-12 00:00:00,2018-09-30 00:00:00,CA1,1
as355842,今井勝哉,C01,M,2018-07-12 00:00:00,2018-09-30 00:00:00,CA1,1
as611649,坂東聡美,C01,F,2018-07-12 00:00:00,,CA1,0
as760415,上村七美,C02,F,2018-07-12 00:00:00,,CA1,0
gd819763,中森俊章,C01,M,2018-07-12 00:00:00,,CA1,0
hd300844,阪本守友,C01,M,2018-07-12 00:00:00,,CA1,0
hi298989,小松深雪,C01,F,2018-07-12 00:00:00,,CA1,0
hi587459,倉田玲子,C01,F,2018-07-12 00:00:00,,CA1,0
oa210759,菅沼真依,C02,F,2018-07-12 00:00:00,2018-08-31 00:00:00,CA1,1
oa500792,杉山敏男,C01,M,2018-07-12 00:00:00,2019-02-28 00:00:00,CA1,1
pl586396,成瀬茂子,C02,F,2018-07-12 00:00:00,,CA1,0
oa417856,坂口桃,C01,F,2018-07-13 00:00:00,2019-03-31 00:00:00,CA1,1
pl829579,玉城邦久,C01,M,2018-07-13 00:00:00,2018-09-30 00:00:00,CA1,1
pl844775,小幡久道,C01,M,2018-07-13 00:00:00,2018-12-31 00:00:00,CA1,1
ts672241,笠井成良,C03,M,2018-07-13 00:00:00,2018-08-31 00:00:00,CA1,1
as460629,大下信次,C01,M,2018-07-14 00:00:00,,CA1,0
hd076496,小幡優那,C02,F,2018-07-14 00:00:00,2018-12-31 00:00:00,CA1,1
ts455361,林田栄太郎,C03,M,2018-07-14 00:00:00,2018-09-30 00:00:00,CA1,1
ts457036,北山琴美,C01,F,2018-07-14 00:00:00,,CA1,0
ts602789,宮野比呂,C02,M,2018-07-14 00:00:00,,CA1,0
ts963433,浅野行雄,C02,M,2018-07-14 00:00:00,2018-12-31 00:00:00,CA1,1
gd192337,柳瀬陸都,C01,M,2018-07-15 00:00:00,,CA1,0
gd385195,吉井沙也香,C01,F,2018-07-15 00:00:00,,CA1,0
gd607294,入江幸夫,C03,M,2018-07-15 00:00:00,,CA1,0
gd957280,鬼頭梨沙,C02,F,2018-07-15 00:00:00,2018-09-30 00:00:00,CA1,1
